dose_mass,baseline_drain,uptake,starvation,depletion,raw_influx,memory_influx,assimilation_pool,restoring,ec_velocity,shock_effect,mixing_effect,overshoot_effect,penalty_effect,clip_effect,delta_ec
0.08333333333333333,0.0016452508868296611,0.0017637863028339194,0.0,0.0034090371896635806,0.0018304552375927269,0.0010352755548684192,0.0028758904732274137,0.0005409486061055069,4.357183902559789e-05,0.0,0.0,0.0,0.0,0.0,4.3571839025702275e-05
0.08333333333333333,0.0016440328223463402,0.0017625464586945214,0.0,0.0034065792810408614,0.0018290468242426207,0.0010347166851129826,0.002873707619730488,0.0005402950285201214,4.140940164971421e-05,0.0,0.0,0.0,0.0,0.0,4.1409401649650235e-05
0.08333333333333333,0.0016428456426513677,0.0017613363571263227,0.0,0.0034041819997776904,0.0018276754873673313,0.0010341641771080836,0.002871571387784575,0.0005396738874953766,3.936260878903846e-05,0.0,0.0,0.0,0.0,0.0,3.936260878911746e-05
0.08333333333333333,0.0016416885544205963,0.0017601553330491497,0.0,0.003401843887469746,0.0018263401950273158,0.0010336183469699903,0.0028694810755428668,0.0005390834483635399,3.7423471292110634e-05,0.0,0.0,0.0,0.0,0.0,3.742347129209733e-05
0.08333333333333333,0.001640560785196227,0.0017590027307257154,0.0,0.0033995635159219423,0.0018250399489760562,0.0010330794740472608,0.002867435978089348,0.0005385220962941583,3.558486606941035e-05,0.0,0.0,0.0,0.0,0.0,3.558486606936029e-05
0.08333333333333333,0.0016394615828151668,0.001757877904546498,0.0,0.003397339487361665,0.001823773782900271,0.001032547803430489,0.0028654353875728024,0.000537988323303118,3.384041904839542e-05,0.0,0.0,0.0,0.0,0.0,3.384041904830326e-05
0.08333333333333333,0.0016383902148540707,0.0017567802196453912,0.0,0.003395170434499462,0.0018225407608291134,0.0010320235483334767,0.0028634785934589643,0.0005374807170173934,3.218440283464422e-05,0.0,0.0,0.0,0.0,0.0,3.2184402834589676e-05
0.08333333333333333,0.001637345968090519,0.0017557090523692483,0.0,0.0033930550204597674,0.0018213399756927128,0.001031506892349494,0.0028615648828839483,0.0005369979509748746,3.061164761007793e-05,0.0,0.0,0.0,0.0,0.0,3.061164761009039e-05
0.08333333333333333,0.0016363281479798576,0.0017546637906220653,0.0,0.003390991938601923,0.0018201705480124567,0.0010309979915864174,0.002859693541092635,0.0005365387762607232,2.9117463887295946e-05,0.0,0.0,0.0,0.0,0.0,2.9117463887340378e-05
0.08333333333333333,0.0016353360781471771,0.0017536438341022064,0.0,0.0033889799122493835,0.0018190316247071777,0.0010304969766845844,0.002857863851946478,0.0005361020143024131,2.7697575831598586e-05,0.0,0.0,0.0,0.0,0.0,2.769757583154231e-05
0.08333333333333333,0.0016343690998939595,0.0017526485944490348,0.0,0.0033870176943429945,0.001817922378001182,0.001030003954721326,0.0028560750984861637,0.0005356865506649399,2.634806395675597e-05,0.0,0.0,0.0,0.0,0.0,2.6348063956849188e-05
0.08333333333333333,0.0016334265717189362,0.0017516774953133586,0.0,0.0033851040670322945,0.0018168420044216101,0.001029519011006217,0.002854326563535663,0.0005352913297055872,2.5065316095225225e-05,0.0,0.0,0.0,0.0,0.0,2.5065316095140844e-05
